"CustomerID","FirstName","MiddleName","LastName","BirthDate","MaritalStatus","YearlyIncome","Gender","TotalChildren","NumberChildrenAtHome","Education","Occupation","HomeOwner","CommuteDistance","NumberOfPurchases","ProfitGenerated"
24661,"Madison",,"Jones","1947-06-22 00:00:00","S","50001-75000","F",2,1,"Bachelors ","Management","False","2-5 Miles",1,12264.9184
24662,"Arianna","W","Price","1947-05-24 00:00:00","S","50001-75000","F",2,1,"Bachelors ","Management","False","2-5 Miles",1,12270.5936
24663,"Ebony",,"Fernandez","1948-02-18 00:00:00","S","25001-50000","F",2,1,"High School","Professional","True","10+ Miles",2,9419.5869
24664,"Ian","M","Washington","1948-05-13 00:00:00","M","25001-50000","M",2,1,"High School","Professional","True","2-5 Miles",2,6401.635
24665,"Angela",,"Morgan","1948-04-06 00:00:00","S","25001-50000","F",2,1,"High School","Professional","True","10+ Miles",2,9450.778
24666,"Hannah","M","Martinez","1948-05-11 00:00:00","M","25001-50000","F",2,1,"High School","Professional","False","2-5 Miles",2,4068.7698
24667,"Chloe",,"Diaz","1948-06-24 00:00:00","S","50001-75000","F",2,1,"Partial College","Professional","True","10+ Miles",1,15040.2918
24668,"Katrina","B","Xu","1948-02-20 00:00:00","M","50001-75000","F",2,1,"Partial College","Professional","True","2-5 Miles",2,7856.2921
24669,"Xavier","M","Parker","1948-09-19 00:00:00","M","50001-75000","M",4,1,"Bachelors ","Management","True","10+ Miles",2,20619.61
24670,"Alexandria",,"Ross","1948-03-02 00:00:00","S","50001-75000","F",4,1,"Bachelors ","Management","True","10+ Miles",2,19829.5887
24671,"Christian",,"Perry","1949-11-14 00:00:00","M","25001-50000","M",2,1,"Partial High School","Skilled Manual","True","2-5 Miles",2,5240.359
24672,"Jeremy",,"Cook","1949-10-14 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","10+ Miles",2,15762.7384
24673,"Paige",,"Cox","1949-11-08 00:00:00","M","50001-75000","F",4,1,"Partial College","Professional","True","1-2 Miles",2,5811.9508
24674,"Dylan","D","Kumar","1949-08-27 00:00:00","M","50001-75000","M",5,1,"Partial College","Professional","True","1-2 Miles",3,6984.6836
24676,"Jeremy",,"Roberts","1950-06-11 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","2-5 Miles",2,10208.7803
24677,"Blake","D","Lee","1950-02-15 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","2-5 Miles",1,10222.507
24679,"Wyatt","S","Hernandez","1950-02-06 00:00:00","M","50001-75000","M",4,2,"Partial College","Professional","True","10+ Miles",1,13761.5176
24682,"Faith",,"Rogers","1951-12-22 00:00:00","M","50001-75000","F",2,1,"High School","Professional","True","10+ Miles",2,10563.077
24683,"Shannon",,"Alonso","1951-05-19 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","2-5 Miles",2,10210.1343
24684,"Charles","L","Martin","1951-04-21 00:00:00","M","50001-75000","M",2,1,"Partial College","Professional","True","2-5 Miles",2,10211.1149
24686,"Melissa","N","Murphy","1952-07-18 00:00:00","S","50001-75000","F",2,1,"Partial High School","Skilled Manual","True","10+ Miles",2,10910.118
24688,"Ashley",,"Long","1953-02-03 00:00:00","M","50001-75000","F",3,1,"Partial High School","Skilled Manual","False","2-5 Miles",3,4383.3409
24689,"Sandra",,"Ye","1974-01-26 00:00:00","M","25001-50000","F",0,0,"Partial College","Clerical","False","1-2 Miles",1,3944.1457
24690,"Christian",,"Long","1980-03-10 00:00:00","S","0-25000","M",0,0,"Partial High School","Manual","True","1-2 Miles",2,3077.8012
24691,"Meredith","G","Carlson","1980-05-17 00:00:00","M","0-25000","F",0,0,"Partial High School","Manual","True","1-2 Miles",2,1857.9238
24692,"Laura","W","He","1980-03-08 00:00:00","M","0-25000","F",0,0,"Partial High School","Manual","True","1-2 Miles",2,1897.635
24694,"Theodore",,"Carlson","1978-10-06 00:00:00","S","25001-50000","M",0,0,"High School","Manual","False","1-2 Miles",1,6850.8766
24696,"Tasha","D","Xie","1978-10-26 00:00:00","S","25001-50000","F",0,0,"High School","Manual","False","1-2 Miles",1,5256.6851
24698,"Blake","E","Carter","1973-05-23 00:00:00","S","25001-50000","M",0,0,"High School","Manual","True","2-5 Miles",1,9620.9066
24699,"Rebekah",,"Rubio","1972-10-13 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","1-2 Miles",2,2053.6695
24700,"Gary",,"Alvarez","1973-03-28 00:00:00","S","25001-50000","M",0,0,"High School","Manual","False","2-5 Miles",1,8048.0882
24703,"Jonathan","A","White","1972-07-08 00:00:00","M","0-25000","M",0,0,"Partial High School","Manual","True","1-2 Miles",2,2430.4079
24706,"Virginia","J","Rana","1972-02-08 00:00:00","S","25001-50000","F",0,0,"High School","Manual","False","1-2 Miles",1,5272.3476
24708,"Corey","A","Chander","1972-07-27 00:00:00","S","25001-50000","M",0,0,"High School","Manual","False","2-5 Miles",1,8110.2194
24709,"Nancy",,"Prasad","1972-09-18 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",1,5187.8466
24711,"Rebekah","L","Hernandez","1972-04-22 00:00:00","S","25001-50000","F",1,1,"Partial College","Clerical","False","0-1 Miles",1,3340.2957
24713,"Jeremy",,"Brooks","1916-07-05 00:00:00","S","0-25000","M",4,0,"Partial High School","Manual","False","1-2 Miles",2,1617.4924
24714,"Whitney","C","Rodriguez","1971-09-25 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","True","1-2 Miles",2,2395.7946
24715,"Kelli",,"Nath","1971-03-04 00:00:00","S","0-25000","F",0,0,"Partial High School","Manual","False","0-1 Miles",2,1826.244
24716,"Colin",,"Liu","1971-10-17 00:00:00","M","25001-50000","M",0,0,"High School","Manual","False","1-2 Miles",1,5457.7084
24719,"Susan","K","Zheng","1971-04-15 00:00:00","M","25001-50000","F",2,2,"Partial College","Clerical","True","0-1 Miles",1,2871.3614
24720,"Deanna","K","Alvarez","1971-11-03 00:00:00","S","25001-50000","F",2,2,"Partial College","Clerical","True","1-2 Miles",2,3939.5235
24721,"Mandy",,"Zheng","1971-11-06 00:00:00","M","25001-50000","F",2,2,"Partial College","Clerical","True","1-2 Miles",3,3141.1989
24722,"Hunter",,"Ross","1970-03-15 00:00:00","S","25001-50000","M",2,2,"Partial College","Clerical","True","1-2 Miles",2,5120.687
24723,"Shawna","W","Pal","1970-08-07 00:00:00","M","25001-50000","F",2,2,"Partial College","Clerical","True","0-1 Miles",2,2861.9167
24724,"Alfredo","J","Gutierrez","1970-12-14 00:00:00","M","25001-50000","M",2,2,"Partial College","Clerical","True","1-2 Miles",2,4184.5597
24726,"Marissa",,"Hughes","1975-06-06 00:00:00","M","25001-50000","F",3,3,"Partial College","Clerical","True","1-2 Miles",1,2994.5118
24730,"Anthony","M","Moore","1975-11-03 00:00:00","M","25001-50000","M",4,4,"Partial College","Clerical","True","0-1 Miles",1,3277.145
24731,"Evan","R","Mitchell","1975-10-14 00:00:00","M","25001-50000","M",4,4,"Partial College","Clerical","True","0-1 Miles",1,3280.5598
24732,"Wyatt","L","Davis","1930-11-25 00:00:00","M","25001-50000","M",1,0,"Bachelors ","Skilled Manual","True","2-5 Miles",1,9514.9388
24736,"Savannah","C","Ramirez","1954-01-18 00:00:00","S","0-25000","F",3,0,"Partial High School","Clerical","True","1-2 Miles",2,1406.1443
24737,"Angela",,"Bailey","1954-10-12 00:00:00","S","0-25000","F",3,0,"Partial High School","Clerical","True","1-2 Miles",2,1378.5979
24738,"Hannah","L","Davis","1954-09-17 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3844.239
24739,"Dalton",,"Sanders","1954-03-13 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4479.4898
24741,"Brittany",,"Perry","1955-06-09 00:00:00","S","0-25000","F",3,0,"Partial High School","Clerical","False","0-1 Miles",3,996.4519
24743,"Chloe","A","Coleman","1956-05-26 00:00:00","S","25001-50000","F",2,0,"High School","Skilled Manual","False","0-1 Miles",2,3806.6502
24744,"Brendan","S","Yuan","1956-05-15 00:00:00","M","25001-50000","M",2,0,"High School","Skilled Manual","True","1-2 Miles",2,5128.5608
24745,"Jennifer","J","Ward","1956-10-10 00:00:00","S","25001-50000","F",2,0,"High School","Skilled Manual","False","0-1 Miles",2,3782.5399
24746,"Ian","T","Russell","1957-08-14 00:00:00","S","0-25000","M",2,1,"Partial High School","Clerical","True","1-2 Miles",2,1808.1863
24747,"Dakota","L","Powell","1957-08-25 00:00:00","S","0-25000","M",2,1,"Partial High School","Clerical","True","1-2 Miles",2,1666.9947
24748,"Jose",,"Collins","1957-04-26 00:00:00","M","0-25000","M",2,1,"Partial High School","Clerical","True","0-1 Miles",2,1253.1015
24749,"Marshall","C","Guo","1957-09-27 00:00:00","M","0-25000","M",2,1,"Partial High School","Clerical","True","1-2 Miles",2,1341.4964
24750,"Destiny","A","Barnes","1957-11-13 00:00:00","M","0-25000","F",2,1,"Partial High School","Clerical","True","1-2 Miles",2,1046.9653
24751,"Angela","J","Howard","1957-03-19 00:00:00","M","25001-50000","F",2,0,"High School","Skilled Manual","True","1-2 Miles",2,3938.5075
24752,"Cameron","H","Jackson","1958-11-02 00:00:00","S","25001-50000","M",2,0,"High School","Skilled Manual","True","1-2 Miles",2,6425.4079
24753,"Eduardo","O","Jenkins","1958-06-24 00:00:00","S","25001-50000","M",2,0,"High School","Skilled Manual","True","1-2 Miles",2,6409.4684
24754,"Haley","C","Rivera","1958-12-05 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3829.9623
24755,"Sean","F","Scott","1958-04-03 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","0-1 Miles",1,4542.729
24756,"Carlos",,"Bell","1958-08-05 00:00:00","M","25001-50000","M",1,0,"Partial College","Clerical","True","1-2 Miles",1,4896.62
24757,"Alisha","G","She","1958-01-10 00:00:00","M","25001-50000","F",1,0,"Partial College","Clerical","True","1-2 Miles",1,3881.1542
24758,"Gabriella","K","Adams","1959-12-11 00:00:00","M","25001-50000","F",2,0,"Partial College","Clerical","False","0-1 Miles",1,2677.5485
24759,"Brooke","R","Stewart","1959-04-17 00:00:00","S","25001-50000","F",2,0,"Partial College","Clerical","False","1-2 Miles",1,3598.8181
24788,"Ashley",,"Bennett","1970-10-02 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",1,5181.7824
24789,"Tamara","M","Hu","1970-06-12 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",1,5192.1133
24790,"Rebekah","J","Navarro","1970-08-06 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","2-5 Miles",1,6695.4545
24791,"Teresa","F","Ortega","1970-05-25 00:00:00","M","25001-50000","F",1,1,"Bachelors ","Skilled Manual","True","2-5 Miles",1,6623.6168
24792,"Clifford","G","Malhotra","1970-10-17 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","2-5 Miles",1,8702.8515
24793,"Cole","D","Morgan","1970-07-07 00:00:00","M","25001-50000","M",1,1,"Bachelors ","Skilled Manual","True","0-1 Miles",1,6681.7767
24803,"Anna",,"Diaz","1968-09-23 00:00:00","M","25001-50000","F",4,4,"High School","Skilled Manual","True","10+ Miles",3,5677.0498
24805,"Donna","E","Luo","1967-11-18 00:00:00","M","25001-50000","F",5,5,"High School","Skilled Manual","True","2-5 Miles",2,3456.9106
24810,"Alyssa","A","Richardson","1967-02-16 00:00:00","M","25001-50000","F",2,2,"Bachelors ","Skilled Manual","True","2-5 Miles",1,6149.0026
24813,"Armando",,"Schmidt","1966-10-21 00:00:00","M","75001-100000","M",3,3,"Bachelors ","Skilled Manual","True","2-5 Miles",1,12812.7023
24820,"David","G","Clark","1969-10-12 00:00:00","M","50001-75000","M",5,5,"Graduate Degree","Professional","True","2-5 Miles",2,9022.2239
24822,"Paige","L","Cook","1969-03-11 00:00:00","M","50001-75000","F",5,5,"Graduate Degree","Professional","True","10+ Miles",3,10685.3215
24823,"Vincent","M","Zhao","1969-08-17 00:00:00","M","50001-75000","M",5,5,"Graduate Degree","Professional","True","10+ Miles",3,13846.082
24824,"Alexandria","M","Wood","1965-09-08 00:00:00","S","25001-50000","F",0,0,"Bachelors ","Professional","True","2-5 Miles",1,13253.8166
24825,"Zoe","L","Sanders","1965-04-19 00:00:00","M","25001-50000","F",3,3,"Bachelors ","Skilled Manual","True","2-5 Miles",2,5756.5166
24826,"Richard","D","Powell","1965-08-25 00:00:00","M","25001-50000","M",3,3,"Bachelors ","Skilled Manual","False","0-1 Miles",2,4752.9554
24827,"Alexander","K","Martinez","1965-06-10 00:00:00","M","25001-50000","M",3,3,"Bachelors ","Skilled Manual","True","10+ Miles",3,11447.6355
24831,"Jackson",,"Diaz","1965-07-13 00:00:00","S","50001-75000","M",0,0,"Graduate Degree","Professional","True","2-5 Miles",1,20903.5615
24836,"Taylor","H","Robinson","1925-06-15 00:00:00","S","0-25000","F",4,0,"Partial College","Manual","False","0-1 Miles",3,1390.9447
24838,"Elijah",,"Young","1957-05-26 00:00:00","S","greater than 100000","M",3,3,"Partial College","Professional","False","5-10 Miles",3,23784.3621
24839,"Tamara",,"Goldberg","1956-06-17 00:00:00","S","greater than 100000","F",3,3,"High School","Professional","False","5-10 Miles",4,15961.6463
24840,"Marco",,"Sai","1956-12-11 00:00:00","M","greater than 100000","M",3,3,"Partial High School","Professional","False","5-10 Miles",4,15856.5244
24841,"Andres","B","Jai","1955-11-05 00:00:00","M","75001-100000","M",2,1,"High School","Professional","True","2-5 Miles",3,10963.4474
24843,"Bryant",,"Subram","1955-04-25 00:00:00","M","greater than 100000","M",3,5,"Partial College","Professional","False","5-10 Miles",3,18922.5471
24844,"Maria","A","Ward","1944-09-01 00:00:00","S","50001-75000","F",5,1,"High School","Professional","True","10+ Miles",2,10787.2372
24845,"Tyrone",,"Jimenez","1944-11-16 00:00:00","M","50001-75000","M",5,1,"High School","Professional","True","2-5 Miles",2,7270.1089
24846,"Naomi","S","Navarro","1944-08-17 00:00:00","S","75001-100000","F",5,0,"Bachelors ","Management","False","2-5 Miles",3,13446.563
24847,"Tonya",,"Nath","1944-07-18 00:00:00","M","greater than 100000","F",3,3,"Bachelors ","Management","True","0-1 Miles",3,14546.9301
24848,"Jeffery","M","Zhou","1945-05-26 00:00:00","M","50001-75000","M",5,1,"High School","Professional","True","10+ Miles",3,11177.7867
24849,"Brianna","S","Ward","1946-08-09 00:00:00","M","75001-100000","F",2,2,"Bachelors ","Management","False","2-5 Miles",4,12075.6357
24850,"Emmanuel","O","Perez","1946-07-02 00:00:00","M","greater than 100000","M",4,4,"Bachelors ","Management","True","10+ Miles",1,35364.2617
24851,"Leslie",,"Ortega","1946-06-08 00:00:00","M","greater than 100000","F",4,4,"Partial College","Professional","True","0-1 Miles",4,9076.2812
24852,"Carla",,"Martinez","1946-01-03 00:00:00","M","greater than 100000","F",4,4,"Bachelors ","Management","True","0-1 Miles",3,13600.4734
24853,"Miguel",,"Long","1954-04-04 00:00:00","S","75001-100000","M",4,2,"Partial College","Professional","True","10+ Miles",1,21223.7772
24854,"Emma","L","Jenkins","1954-03-15 00:00:00","S","greater than 100000","F",3,3,"Partial College","Professional","True","10+ Miles",5,24279.87
24855,"Kaylee",,"Wright","1954-04-25 00:00:00","S","greater than 100000","F",3,4,"Partial College","Professional","False","0-1 Miles",4,10185.5873
24856,"Candice","J","Huang","1954-02-11 00:00:00","M","greater than 100000","F",3,4,"Partial College","Professional","False","5-10 Miles",5,14555.0521
24857,"Anna",,"Henderson","1954-04-20 00:00:00","M","greater than 100000","F",3,4,"High School","Professional","True","0-1 Miles",4,8463.7879
24858,"Calvin","A","Xie","1954-05-05 00:00:00","M","greater than 100000","M",3,3,"High School","Professional","True","0-1 Miles",4,11059.5363
24860,"Douglas",,"Garcia","1954-10-12 00:00:00","S","greater than 100000","M",0,2,"Partial High School","Professional","False","0-1 Miles",2,16065.7495
24861,"Evelyn","C","Vance","1953-04-07 00:00:00","M","75001-100000","F",4,2,"Partial College","Professional","True","2-5 Miles",2,8515.9367
24862,"Tamara",,"Zhou","1953-06-13 00:00:00","M","75001-100000","F",3,3,"Bachelors ","Management","False","2-5 Miles",3,11272.3084
24863,"Wesley",,"Sun","1953-02-11 00:00:00","S","75001-100000","M",3,3,"Bachelors ","Management","False","2-5 Miles",4,18378.0991
24865,"Ashley",,"Griffin","1952-11-26 00:00:00","S","greater than 100000","F",4,4,"Bachelors ","Management","False","10+ Miles",2,28332.2524
24866,"Alejandro","J","Nath","1951-02-11 00:00:00","M","75001-100000","M",4,1,"High School","Professional","True","10+ Miles",3,14773.9544
24867,"Beth","K","Suarez","1951-05-17 00:00:00","S","75001-100000","F",4,1,"High School","Professional","True","10+ Miles",3,14303.1231
24868,"Darryl",,"Hu","1951-09-22 00:00:00","M","greater than 100000","M",4,4,"High School","Professional","True","0-1 Miles",3,10356.5611
24869,"Misty",,"Shock","1951-04-12 00:00:00","M","greater than 100000","M",4,4,"High School","Professional","False","10+ Miles",3,17249.3234
24870,"Taylor","M","Morgan","1951-03-14 00:00:00","M","greater than 100000","F",4,5,"Bachelors ","Management","True","0-1 Miles",3,13616.1222
24871,"Kelsey","J","Luo","1950-05-24 00:00:00","S","75001-100000","F",4,1,"High School","Management","False","5-10 Miles",3,12741.3863
24872,"Alisha","J","Raje","1950-10-03 00:00:00","S","75001-100000","F",4,1,"High School","Management","True","10+ Miles",3,17074.7253
24873,"Alisha","W","Li","1950-04-02 00:00:00","S","greater than 100000","F",4,6,"Partial College","Management","False","10+ Miles",2,22694.3892
24874,"Wendy",,"Moreno","1949-03-16 00:00:00","M","75001-100000","F",4,1,"High School","Management","False","5-10 Miles",3,10321.5238
24875,"Darryl","J","Zhang","1949-05-21 00:00:00","S","75001-100000","M",4,1,"High School","Management","True","10+ Miles",3,22219.8127
24876,"Jarrod","A","Subram","1949-07-22 00:00:00","S","greater than 100000","M",4,4,"High School","Management","False","10+ Miles",4,25849.401
24877,"Mandy","F","Zhao","1948-06-05 00:00:00","M","75001-100000","F",5,1,"High School","Management","True","10+ Miles",4,12617.8853
24878,"Sandra",,"Wang","1948-04-13 00:00:00","M","75001-100000","F",4,1,"High School","Management","True","10+ Miles",3,13613.0715
